benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
talent_cls,telco-customer-churn,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,telco-customer-churn.csv,5634,1409,18,2,0.794180269694819,0.7843923633207568,0.4255368814398844,0.0722668170928955,2.3326878547668457,ok,
talent_cls,BNG_cmc,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,BNG_cmc.csv,44236,11060,9,3,0.588245931283906,0.5867481284244229,0.8773387865927231,0.1693651676177978,34.21401357650757,ok,
talent_cls,JapaneseVowels,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,JapaneseVowels.csv,7968,1993,14,9,0.9989964877069744,0.9989974011632272,0.0060717100145262,0.0539045333862304,3.087305784225464,ok,
talent_cls,accelerometer,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,accelerometer.csv,122403,30601,4,4,0.7366099147086697,0.7338245208353141,0.5446528846547726,0.2440123558044433,232.99896669387817,ok,
talent_cls,autoUniv-au7-1100,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,autoUniv-au7-1100.csv,880,220,12,5,0.4090909090909091,0.3903776907293202,1.3556341165422514,0.0186779499053955,0.4199070930480957,ok,
talent_cls,dna,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,dna.csv,2548,638,180,3,0.8871473354231975,0.884911396580057,0.3080305704121086,0.2280902862548828,5.218127965927124,ok,
talent_cls,first-order-theorem-proving,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,first-order-theorem-proving.csv,4894,1224,51,6,0.619281045751634,0.5980040331304688,1.0238611748117257,0.1153292655944824,3.565741777420044,ok,
talent_cls,kr-vs-k,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,kr-vs-k.csv,22444,5612,6,18,0.8813257305773343,0.8812033069638227,0.3611682469156415,0.0687425136566162,28.80804967880249,ok,
talent_cls,mfeat-factors,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-factors.csv,1600,400,216,10,0.9875,0.9875258123997448,0.0418551963241526,0.206329345703125,3.862715005874634,ok,
talent_cls,mice_protein_expression,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mice_protein_expression.csv,864,216,75,8,1.0,1.0,0.0028677340663049,0.062873363494873,0.959021806716919,ok,
talent_cls,optdigits,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,optdigits.csv,4496,1124,64,10,0.9857651245551602,0.985748993630931,0.0526769949927127,0.128185749053955,3.780451774597168,ok,
talent_cls,semeion,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,semeion.csv,1274,319,256,10,0.9655172413793104,0.9655854905842814,0.1574433137223651,0.2531867027282715,3.724680662155152,ok,
talent_cls,thyroid-dis,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,thyroid-dis.csv,2240,560,26,5,0.7125,0.693372885979269,0.7747283127490956,0.0372631549835205,1.1031124591827393,ok,
talent_cls,waveform-5000,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,waveform-5000.csv,4000,1000,40,3,0.864,0.8634775017769766,0.3037612606060144,0.0760550498962402,2.5258688926696777,ok,
talent_cls,Bank_Customer_Churn_Dataset,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Bank_Customer_Churn_Dataset.csv,8000,2000,10,2,0.867,0.8555831383622429,0.3171624457708085,0.0487480163574218,2.6931607723236084,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz_Urbinati.csv,1920,480,30,2,0.9375,0.9374902328488826,0.126081558724522,0.0378150939941406,0.9574847221374512,ok,
talent_cls,E-CommereShippingData,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,E-CommereShippingData.csv,8799,2200,10,2,0.6795454545454546,0.6709058935374725,0.5066342615724838,0.0524878501892089,2.842061758041382,ok,
talent_cls,FOREX_audjpy-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audjpy-day-High.csv,1465,367,10,2,0.7247956403269755,0.7238173551605936,0.5378188977352619,0.0159037113189697,0.5286893844604492,ok,
talent_cls,Fitness_Club_c,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Fitness_Club_c.csv,1200,300,6,2,0.7766666666666666,0.7695256008359457,0.4727661872220189,0.0150105953216552,0.3321828842163086,ok,
