ckpt,ckpt_path,started_at,finished_at,total_wall_seconds,talent_avg_acc,talent_wall_seconds,talent_discovered_pairs,talent_processed_pairs,talent_failed_count,talent_missing_test_count
step-24000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24000.ckpt,2026-02-07 03:47:40,2026-02-07 03:53:39,357.258000,0.767933,357.258,175,175,0,0
step-24050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24050.ckpt,2026-02-07 03:53:39,2026-02-07 04:00:05,384.530000,0.764011,384.530,175,175,0,0
step-24100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24100.ckpt,2026-02-07 04:00:05,2026-02-07 04:04:56,290.173000,0.768978,290.173,175,175,0,0
step-24150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24150.ckpt,2026-02-07 04:04:56,2026-02-07 04:09:13,256.021000,0.765535,256.021,175,175,0,0
step-24200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24200.ckpt,2026-02-07 04:09:14,2026-02-07 04:14:22,307.038000,0.768816,307.038,175,175,0,0
step-24250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24250.ckpt,2026-02-07 04:14:22,2026-02-07 04:19:36,312.553000,0.772568,312.553,175,175,0,0
step-24300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24300.ckpt,2026-02-07 04:19:36,2026-02-07 04:24:06,269.116000,0.769459,269.116,175,175,0,0
step-24350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24350.ckpt,2026-02-07 04:24:06,2026-02-07 04:29:21,314.269000,0.768921,314.269,175,175,0,0
step-24400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24400.ckpt,2026-02-07 04:29:21,2026-02-07 04:34:29,305.888000,0.766995,305.888,175,175,0,0
step-24450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24450.ckpt,2026-02-07 04:34:29,2026-02-07 04:38:39,249.144000,0.770310,249.144,175,175,0,0
step-24500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24500.ckpt,2026-02-07 04:38:39,2026-02-07 04:44:30,349.882000,0.768838,349.882,175,175,0,0
step-24550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24550.ckpt,2026-02-07 04:44:30,2026-02-07 04:48:57,265.449000,0.767242,265.449,175,175,0,0
step-24600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24600.ckpt,2026-02-07 04:48:57,2026-02-07 04:53:52,294.585000,0.770976,294.585,175,175,0,0
step-24650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24650.ckpt,2026-02-07 04:53:52,2026-02-07 04:59:18,324.289000,0.771974,324.289,175,175,0,0
step-24700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24700.ckpt,2026-02-07 04:59:18,2026-02-07 05:03:19,239.487000,0.768588,239.487,175,175,0,0
step-24750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24750.ckpt,2026-02-07 05:03:19,2026-02-07 05:09:03,343.394000,0.767873,343.394,175,175,0,0
step-24800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24800.ckpt,2026-02-07 05:09:03,2026-02-07 05:15:14,369.077000,0.768249,369.077,175,175,0,0
step-24850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24850.ckpt,2026-02-07 05:15:14,2026-02-07 05:20:40,325.491000,0.771184,325.491,175,175,0,0
step-24900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24900.ckpt,2026-02-07 05:20:40,2026-02-07 05:25:24,282.714000,0.771685,282.714,175,175,0,0
step-24950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-24950.ckpt,2026-02-07 05:25:24,2026-02-07 05:31:47,381.747000,0.771298,381.747,175,175,0,0
step-25000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25000.ckpt,2026-02-07 05:31:47,2026-02-07 05:37:57,368.437000,0.772157,368.437,175,175,0,0
step-25050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25050.ckpt,2026-02-07 05:37:57,2026-02-07 05:44:05,366.574000,0.768766,366.574,175,175,0,0
step-25100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25100.ckpt,2026-02-07 05:44:05,2026-02-07 05:49:45,339.122000,0.765867,339.122,175,175,0,0
step-25150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25150.ckpt,2026-02-07 05:49:45,2026-02-07 05:53:53,246.540000,0.770242,246.540,175,175,0,0
step-25200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25200.ckpt,2026-02-07 05:53:53,2026-02-07 05:58:55,301.151000,0.767813,301.151,175,175,0,0
step-25250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25250.ckpt,2026-02-07 05:58:55,2026-02-07 06:03:37,280.385000,0.772078,280.385,175,175,0,0
step-25300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25300.ckpt,2026-02-07 06:03:37,2026-02-07 06:08:00,261.982000,0.770694,261.982,175,175,0,0
step-25350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25350.ckpt,2026-02-07 06:08:00,2026-02-07 06:13:54,353.502000,0.768141,353.502,175,175,0,0
step-25400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25400.ckpt,2026-02-07 06:13:55,2026-02-07 06:19:51,354.887000,0.770125,354.887,175,175,0,0
step-25450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25450.ckpt,2026-02-07 06:19:51,2026-02-07 06:23:54,242.067000,0.769868,242.067,175,175,0,0
step-25500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25500.ckpt,2026-02-07 06:23:54,2026-02-07 06:29:26,330.772000,0.771878,330.772,175,175,0,0
step-25550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25550.ckpt,2026-02-07 06:29:26,2026-02-07 06:33:32,244.903000,0.770451,244.903,175,175,0,0
step-25600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25600.ckpt,2026-02-07 06:33:32,2026-02-07 06:38:35,302.396000,0.771224,302.396,175,175,0,0
step-25650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25650.ckpt,2026-02-07 06:38:35,2026-02-07 06:43:33,296.653000,0.771415,296.653,175,175,0,0
step-25700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25700.ckpt,2026-02-07 06:43:33,2026-02-07 06:48:04,269.848000,0.767711,269.848,175,175,0,0
step-25750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25750.ckpt,2026-02-07 06:48:04,2026-02-07 06:53:08,302.651000,0.774718,302.651,175,175,0,0
step-25800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25800.ckpt,2026-02-07 06:53:08,2026-02-07 06:57:58,288.419000,0.772601,288.419,175,175,0,0
step-25850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25850.ckpt,2026-02-07 06:57:58,2026-02-07 07:02:24,264.677000,0.774066,264.677,175,175,0,0
step-25900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25900.ckpt,2026-02-07 07:02:24,2026-02-07 07:07:59,334.816000,0.774921,334.816,175,175,0,0
step-25950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-25950.ckpt,2026-02-07 07:07:59,2026-02-07 07:12:04,243.384000,0.768435,243.384,175,175,0,0
step-26000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26000.ckpt,2026-02-07 07:12:04,2026-02-07 07:17:33,328.285000,0.772824,328.285,175,175,0,0
step-26050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26050.ckpt,2026-02-07 07:17:33,2026-02-07 07:23:17,342.454000,0.767956,342.454,175,175,0,0
step-26100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26100.ckpt,2026-02-07 07:23:17,2026-02-07 07:28:42,324.122000,0.769067,324.122,175,175,0,0
step-26150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26150.ckpt,2026-02-07 07:28:42,2026-02-07 07:34:48,364.392000,0.769498,364.392,175,175,0,0
step-26200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26200.ckpt,2026-02-07 07:34:48,2026-02-07 07:39:28,279.142000,0.768250,279.142,175,175,0,0
step-26250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26250.ckpt,2026-02-07 07:39:28,2026-02-07 07:43:58,268.171000,0.767491,268.171,175,175,0,0
step-26300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26300.ckpt,2026-02-07 07:43:58,2026-02-07 07:49:54,355.147000,0.766383,355.147,175,175,0,0
step-26350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26350.ckpt,2026-02-07 07:49:54,2026-02-07 07:54:41,285.398000,0.772740,285.398,175,175,0,0
step-26400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26400.ckpt,2026-02-07 07:54:41,2026-02-07 07:59:34,292.117000,0.773392,292.117,175,175,0,0
step-26450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26450.ckpt,2026-02-07 07:59:34,2026-02-07 08:05:31,355.863000,0.770821,355.863,175,175,0,0
step-26500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26500.ckpt,2026-02-07 08:05:31,2026-02-07 08:09:39,246.841000,0.769998,246.841,175,175,0,0
step-26550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26550.ckpt,2026-02-07 08:09:39,2026-02-07 08:15:05,325.516000,0.766882,325.516,175,175,0,0
step-26600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26600.ckpt,2026-02-07 08:15:05,2026-02-07 08:20:38,331.694000,0.769573,331.694,175,175,0,0
step-26650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26650.ckpt,2026-02-07 08:20:38,2026-02-07 08:24:58,257.937000,0.765414,257.937,175,175,0,0
step-26700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26700.ckpt,2026-02-07 08:24:58,2026-02-07 08:29:47,288.860000,0.768381,288.860,175,175,0,0
step-26750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26750.ckpt,2026-02-07 08:29:47,2026-02-07 08:35:27,338.095000,0.765605,338.095,175,175,0,0
step-26800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26800.ckpt,2026-02-07 08:35:27,2026-02-07 08:39:35,246.784000,0.769393,246.784,175,175,0,0
step-26850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26850.ckpt,2026-02-07 08:39:35,2026-02-07 08:45:09,332.687000,0.768662,332.687,175,175,0,0
step-26900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26900.ckpt,2026-02-07 08:45:09,2026-02-07 08:50:14,303.940000,0.771109,303.940,175,175,0,0
step-26950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-26950.ckpt,2026-02-07 08:50:14,2026-02-07 08:54:53,277.815000,0.768594,277.815,175,175,0,0
step-27000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27000.ckpt,2026-02-07 08:54:53,2026-02-07 09:00:24,329.523000,0.764911,329.523,175,175,0,0
step-27050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27050.ckpt,2026-02-07 09:00:24,2026-02-07 09:06:27,361.657000,0.769662,361.657,175,175,0,0
step-27100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27100.ckpt,2026-02-07 09:06:27,2026-02-07 09:11:25,296.993000,0.766035,296.993,175,175,0,0
step-27150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27150.ckpt,2026-02-07 09:11:25,2026-02-07 09:15:37,250.844000,0.769610,250.844,175,175,0,0
step-27200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27200.ckpt,2026-02-07 09:15:37,2026-02-07 09:21:27,349.330000,0.768702,349.330,175,175,0,0
step-27250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27250.ckpt,2026-02-07 09:21:27,2026-02-07 09:27:32,363.410000,0.770883,363.410,175,175,0,0
step-27300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27300.ckpt,2026-02-07 09:27:32,2026-02-07 09:32:41,307.439000,0.766965,307.439,175,175,0,0
step-27350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27350.ckpt,2026-02-07 09:32:41,2026-02-07 09:37:02,259.708000,0.769416,259.708,175,175,0,0
step-27400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27400.ckpt,2026-02-07 09:37:02,2026-02-07 09:42:24,320.944000,0.768910,320.944,175,175,0,0
step-27450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27450.ckpt,2026-02-07 09:42:24,2026-02-07 09:46:37,251.930000,0.768435,251.930,175,175,0,0
step-27500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27500.ckpt,2026-02-07 09:46:37,2026-02-07 09:52:37,359.269000,0.762086,359.269,175,175,0,0
step-27550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27550.ckpt,2026-02-07 09:52:37,2026-02-07 09:58:19,340.866000,0.766574,340.866,175,175,0,0
step-27600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27600.ckpt,2026-02-07 09:58:19,2026-02-07 10:03:50,329.124000,0.766205,329.124,175,175,0,0
step-27650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27650.ckpt,2026-02-07 10:03:50,2026-02-07 10:07:55,244.198000,0.766288,244.198,175,175,0,0
step-27700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27700.ckpt,2026-02-07 10:07:55,2026-02-07 10:12:54,298.427000,0.759412,298.427,175,175,0,0
step-27750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27750.ckpt,2026-02-07 10:12:54,2026-02-07 10:17:21,264.928000,0.765282,264.928,175,175,0,0
step-27800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27800.ckpt,2026-02-07 10:17:22,2026-02-07 10:22:06,282.486000,0.767208,282.486,175,175,0,0
step-27850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27850.ckpt,2026-02-07 10:22:06,2026-02-07 10:27:34,326.237000,0.765234,326.237,175,175,0,0
step-27900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27900.ckpt,2026-02-07 10:27:34,2026-02-07 10:31:34,239.238000,0.762300,239.238,175,175,0,0
step-27950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-27950.ckpt,2026-02-07 10:31:34,2026-02-07 10:37:58,383.162000,0.757451,383.162,175,175,0,0
step-28000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28000.ckpt,2026-02-07 10:37:58,2026-02-07 10:41:59,239.474000,0.766303,239.474,175,175,0,0
step-28050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28050.ckpt,2026-02-07 10:41:59,2026-02-07 10:48:03,363.213000,0.762627,363.213,175,175,0,0
step-28100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28100.ckpt,2026-02-07 10:48:03,2026-02-07 10:54:00,355.572000,0.758846,355.572,175,175,0,0
step-28150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28150.ckpt,2026-02-07 10:54:00,2026-02-07 10:59:53,351.776000,0.755853,351.776,175,175,0,0
step-28200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28200.ckpt,2026-02-07 10:59:53,2026-02-07 11:03:59,244.492000,0.757321,244.492,175,175,0,0
step-28250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28250.ckpt,2026-02-07 11:03:59,2026-02-07 11:09:49,349.452000,0.760647,349.452,175,175,0,0
step-28300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28300.ckpt,2026-02-07 11:09:49,2026-02-07 11:15:50,359.232000,0.761134,359.232,175,175,0,0
step-28350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28350.ckpt,2026-02-07 11:15:50,2026-02-07 11:20:42,291.096000,0.760050,291.096,175,175,0,0
step-28400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28400.ckpt,2026-02-07 11:20:42,2026-02-07 11:25:10,266.893000,0.761653,266.893,175,175,0,0
step-28450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28450.ckpt,2026-02-07 11:25:10,2026-02-07 11:30:45,333.872000,0.761746,333.872,175,175,0,0
step-28500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28500.ckpt,2026-02-07 11:30:45,2026-02-07 11:35:06,259.102000,0.753101,259.102,175,175,0,0
step-28550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28550.ckpt,2026-02-07 11:35:06,2026-02-07 11:40:39,332.320000,0.759460,332.320,175,175,0,0
step-28600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28600.ckpt,2026-02-07 11:40:39,2026-02-07 11:44:45,244.954000,0.745876,244.954,175,175,0,0
step-28650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28650.ckpt,2026-02-07 11:44:45,2026-02-07 11:49:39,293.203000,0.751932,293.203,175,175,0,0
step-28700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28700.ckpt,2026-02-07 11:49:39,2026-02-07 11:55:05,325.105000,0.765999,325.105,175,175,0,0
step-28750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28750.ckpt,2026-02-07 11:55:05,2026-02-07 11:59:39,272.189000,0.784408,272.189,175,175,0,0
step-28800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28800.ckpt,2026-02-07 11:59:39,2026-02-07 12:04:14,274.413000,0.790645,274.413,175,175,0,0
step-28850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28850.ckpt,2026-02-07 12:04:14,2026-02-07 12:09:59,343.859000,0.762138,343.859,175,175,0,0
step-28900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28900.ckpt,2026-02-07 12:09:59,2026-02-07 12:15:48,347.765000,0.760380,347.765,175,175,0,0
step-28950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-28950.ckpt,2026-02-07 12:15:48,2026-02-07 12:19:53,243.196000,0.755302,243.196,175,175,0,0
step-29000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29000.ckpt,2026-02-07 12:19:53,2026-02-07 12:25:32,338.377000,0.753368,338.377,175,175,0,0
step-29050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29050.ckpt,2026-02-07 12:25:32,2026-02-07 12:31:12,338.712000,0.756001,338.712,175,175,0,0
step-29100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29100.ckpt,2026-02-07 12:31:12,2026-02-07 12:36:40,326.508000,0.762328,326.508,175,175,0,0
step-29150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29150.ckpt,2026-02-07 12:36:40,2026-02-07 12:40:43,241.557000,0.763888,241.557,175,175,0,0
step-29200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29200.ckpt,2026-02-07 12:40:43,2026-02-07 12:46:10,326.735000,0.752985,326.735,175,175,0,0
step-29250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29250.ckpt,2026-02-07 12:46:10,2026-02-07 12:51:57,345.586000,0.758433,345.586,175,175,0,0
step-29300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29300.ckpt,2026-02-07 12:51:57,2026-02-07 12:57:52,353.893000,0.757585,353.893,175,175,0,0
step-29350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29350.ckpt,2026-02-07 12:57:52,2026-02-07 13:02:22,268.025000,0.758485,268.025,175,175,0,0
step-29400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29400.ckpt,2026-02-07 13:02:22,2026-02-07 13:08:03,340.073000,0.762287,340.073,175,175,0,0
step-29450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29450.ckpt,2026-02-07 13:08:03,2026-02-07 13:13:49,345.064000,0.759434,345.064,175,175,0,0
step-29500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29500.ckpt,2026-02-07 13:13:49,2026-02-07 13:18:55,304.393000,0.761691,304.393,175,175,0,0
step-29550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-29550.ckpt,2026-02-07 13:18:55,2026-02-07 13:22:59,242.459000,0.761717,242.459,175,175,0,0
